"license","id","owner","secret","server","farm","title","ispublic","isfriend","isfamily","dateupload","lastupdate","datetaken","datetakengranularity","datetakenunknown","count_views","count_faves","count_comments","accuracy","context","place_id","woeid","geo_is_public","geo_is_contact","geo_is_friend","geo_is_family","url_sq","height_sq","width_sq","url_t","height_t","width_t","url_s","height_s","width_s","url_q","height_q","width_q","url_m","height_m","width_m","url_n","height_n","width_n","url_z","height_z","width_z","url_c","height_c","width_c","url_l","height_l","width_l","url_o","height_o","width_o","longitude","latitude","geometry","within","license_name","license_url"
0,49654378818,"100954775@N03","9756396f0b",65535,66,"Lake Tana, Bahir Dar, Ethiopia",NA,NA,NA,2020-03-13 13:27:12,2020-03-13 13:35:13,2020-02-15 12:59:43,0,0,163,0,0,16,0,"",342884,NA,NA,NA,NA,"https://live.staticflickr.com/65535/49654378818_9756396f0b_s.jpg",75,75,"https://live.staticflickr.com/65535/49654378818_9756396f0b_t.jpg",75,100,"https://live.staticflickr.com/65535/49654378818_9756396f0b_m.jpg",180,240,"https://live.staticflickr.com/65535/49654378818_9756396f0b_q.jpg",150,150,"https://live.staticflickr.com/65535/49654378818_9756396f0b.jpg",375,500,"https://live.staticflickr.com/65535/49654378818_9756396f0b_n.jpg",240,320,"https://live.staticflickr.com/65535/49654378818_9756396f0b_z.jpg",480,640,"https://live.staticflickr.com/65535/49654378818_9756396f0b_c.jpg",600,800,"https://live.staticflickr.com/65535/49654378818_9756396f0b_b.jpg",768,1024,"https://live.staticflickr.com/65535/49654378818_f5071cf81c_o.jpg",2304,3072,37.388277,11.596772,"c(37.388277, 11.596772)","1","All Rights Reserved","NA"
0,49654379063,"100954775@N03","1cbc130134",65535,66,"St. George's Church, Bahir Dar, Ethiopia",NA,NA,NA,2020-03-13 13:27:14,2020-03-13 13:35:35,2020-02-15 12:55:00,0,0,148,0,0,16,0,"",342884,NA,NA,NA,NA,"https://live.staticflickr.com/65535/49654379063_1cbc130134_s.jpg",75,75,"https://live.staticflickr.com/65535/49654379063_1cbc130134_t.jpg",75,100,"https://live.staticflickr.com/65535/49654379063_1cbc130134_m.jpg",180,240,"https://live.staticflickr.com/65535/49654379063_1cbc130134_q.jpg",150,150,"https://live.staticflickr.com/65535/49654379063_1cbc130134.jpg",375,500,"https://live.staticflickr.com/65535/49654379063_1cbc130134_n.jpg",240,320,"https://live.staticflickr.com/65535/49654379063_1cbc130134_z.jpg",480,640,"https://live.staticflickr.com/65535/49654379063_1cbc130134_c.jpg",600,800,"https://live.staticflickr.com/65535/49654379063_1cbc130134_b.jpg",768,1024,"https://live.staticflickr.com/65535/49654379063_01e07af77f_o.jpg",2304,3072,37.388856,11.595353,"c(37.388856, 11.595353)","1","All Rights Reserved","NA"
0,49655196657,"100954775@N03","15393e62d6",65535,66,"Ferry boat, Bahir Dar, Ethiopia",NA,NA,NA,2020-03-13 13:27:10,2020-03-13 13:34:50,2020-02-15 12:59:15,0,0,164,0,0,16,0,"",342884,NA,NA,NA,NA,"https://live.staticflickr.com/65535/49655196657_15393e62d6_s.jpg",75,75,"https://live.staticflickr.com/65535/49655196657_15393e62d6_t.jpg",75,100,"https://live.staticflickr.com/65535/49655196657_15393e62d6_m.jpg",180,240,"https://live.staticflickr.com/65535/49655196657_15393e62d6_q.jpg",150,150,"https://live.staticflickr.com/65535/49655196657_15393e62d6.jpg",375,500,"https://live.staticflickr.com/65535/49655196657_15393e62d6_n.jpg",240,320,"https://live.staticflickr.com/65535/49655196657_15393e62d6_z.jpg",480,640,"https://live.staticflickr.com/65535/49655196657_15393e62d6_c.jpg",600,800,"https://live.staticflickr.com/65535/49655196657_15393e62d6_b.jpg",768,1024,"https://live.staticflickr.com/65535/49655196657_0561345ca3_o.jpg",2304,3072,37.387912,11.597244,"c(37.387912, 11.597244)","1","All Rights Reserved","NA"
0,49654378988,"100954775@N03","4d98fb3808",65535,66,"Lake Tana, Bahir Dar, Ethiopia",NA,NA,NA,2020-03-13 13:27:11,2020-03-13 13:34:56,2020-02-15 12:59:23,0,0,174,0,0,16,0,"",342884,NA,NA,NA,NA,"https://live.staticflickr.com/65535/49654378988_4d98fb3808_s.jpg",75,75,"https://live.staticflickr.com/65535/49654378988_4d98fb3808_t.jpg",75,100,"https://live.staticflickr.com/65535/49654378988_4d98fb3808_m.jpg",180,240,"https://live.staticflickr.com/65535/49654378988_4d98fb3808_q.jpg",150,150,"https://live.staticflickr.com/65535/49654378988_4d98fb3808.jpg",375,500,"https://live.staticflickr.com/65535/49654378988_4d98fb3808_n.jpg",240,320,"https://live.staticflickr.com/65535/49654378988_4d98fb3808_z.jpg",480,640,"https://live.staticflickr.com/65535/49654378988_4d98fb3808_c.jpg",600,800,"https://live.staticflickr.com/65535/49654378988_4d98fb3808_b.jpg",768,1024,"https://live.staticflickr.com/65535/49654378988_36667a2316_o.jpg",2304,3072,37.388191,11.59716,"c(37.388191, 11.59716)","1","All Rights Reserved","NA"
0,49655196992,"100954775@N03","2469f8c2c0",65535,66,"St. George's Church, Bahir Dar, Ethiopia",NA,NA,NA,2020-03-13 13:27:13,2020-03-13 13:35:30,2020-02-15 12:52:12,0,0,171,0,0,16,0,"",342884,NA,NA,NA,NA,"https://live.staticflickr.com/65535/49655196992_2469f8c2c0_s.jpg",75,75,"https://live.staticflickr.com/65535/49655196992_2469f8c2c0_t.jpg",75,100,"https://live.staticflickr.com/65535/49655196992_2469f8c2c0_m.jpg",180,240,"https://live.staticflickr.com/65535/49655196992_2469f8c2c0_q.jpg",150,150,"https://live.staticflickr.com/65535/49655196992_2469f8c2c0.jpg",375,500,"https://live.staticflickr.com/65535/49655196992_2469f8c2c0_n.jpg",240,320,"https://live.staticflickr.com/65535/49655196992_2469f8c2c0_z.jpg",480,640,"https://live.staticflickr.com/65535/49655196992_2469f8c2c0_c.jpg",600,800,"https://live.staticflickr.com/65535/49655196992_2469f8c2c0_b.jpg",768,1024,"https://live.staticflickr.com/65535/49655196992_ee71ffcff9_o.jpg",2304,3072,37.388244,11.595164,"c(37.388244, 11.595164)","1","All Rights Reserved","NA"
0,49654918741,"100954775@N03","061d5362a7",65535,66,"Taytu, Bahir Dar, Ethiopia",NA,NA,NA,2020-03-13 13:27:11,2020-03-13 13:35:08,2020-02-15 12:59:32,0,0,163,0,0,16,0,"",342884,NA,NA,NA,NA,"https://live.staticflickr.com/65535/49654918741_061d5362a7_s.jpg",75,75,"https://live.staticflickr.com/65535/49654918741_061d5362a7_t.jpg",75,100,"https://live.staticflickr.com/65535/49654918741_061d5362a7_m.jpg",180,240,"https://live.staticflickr.com/65535/49654918741_061d5362a7_q.jpg",150,150,"https://live.staticflickr.com/65535/49654918741_061d5362a7.jpg",375,500,"https://live.staticflickr.com/65535/49654918741_061d5362a7_n.jpg",240,320,"https://live.staticflickr.com/65535/49654918741_061d5362a7_z.jpg",480,640,"https://live.staticflickr.com/65535/49654918741_061d5362a7_c.jpg",600,800,"https://live.staticflickr.com/65535/49654918741_061d5362a7_b.jpg",768,1024,"https://live.staticflickr.com/65535/49654918741_6c417a08e0_o.jpg",2304,3072,37.388491,11.597055,"c(37.388491, 11.597055)","1","All Rights Reserved","NA"
0,49654918901,"100954775@N03","fb7caa16d0",65535,66,"Taytu, Bahir Dar, Ethiopia",NA,NA,NA,2020-03-13 13:27:11,2020-03-13 13:35:02,2020-02-15 12:59:09,0,0,172,1,0,16,0,"",342884,NA,NA,NA,NA,"https://live.staticflickr.com/65535/49654918901_fb7caa16d0_s.jpg",75,75,"https://live.staticflickr.com/65535/49654918901_fb7caa16d0_t.jpg",75,100,"https://live.staticflickr.com/65535/49654918901_fb7caa16d0_m.jpg",180,240,"https://live.staticflickr.com/65535/49654918901_fb7caa16d0_q.jpg",150,150,"https://live.staticflickr.com/65535/49654918901_fb7caa16d0.jpg",375,500,"https://live.staticflickr.com/65535/49654918901_fb7caa16d0_n.jpg",240,320,"https://live.staticflickr.com/65535/49654918901_fb7caa16d0_z.jpg",480,640,"https://live.staticflickr.com/65535/49654918901_fb7caa16d0_c.jpg",600,800,"https://live.staticflickr.com/65535/49654918901_fb7caa16d0_b.jpg",768,1024,"https://live.staticflickr.com/65535/49654918901_c79de61cf4_o.jpg",2304,3072,37.38848,11.597045,"c(37.38848, 11.597045)","1","All Rights Reserved","NA"
0,49654919101,"100954775@N03","4a1941704c",65535,66,"St. George's Church, Bahir Dar, Ethiopia",NA,NA,NA,2020-03-13 13:27:14,2020-06-13 12:17:55,2020-02-15 12:54:52,0,0,337,3,0,16,0,"",342884,NA,NA,NA,NA,"https://live.staticflickr.com/65535/49654919101_4a1941704c_s.jpg",75,75,"https://live.staticflickr.com/65535/49654919101_4a1941704c_t.jpg",75,100,"https://live.staticflickr.com/65535/49654919101_4a1941704c_m.jpg",180,240,"https://live.staticflickr.com/65535/49654919101_4a1941704c_q.jpg",150,150,"https://live.staticflickr.com/65535/49654919101_4a1941704c.jpg",375,500,"https://live.staticflickr.com/65535/49654919101_4a1941704c_n.jpg",240,320,"https://live.staticflickr.com/65535/49654919101_4a1941704c_z.jpg",480,640,"https://live.staticflickr.com/65535/49654919101_4a1941704c_c.jpg",600,800,"https://live.staticflickr.com/65535/49654919101_4a1941704c_b.jpg",768,1024,"https://live.staticflickr.com/65535/49654919101_29d7826341_o.jpg",2304,3072,37.388845,11.595353,"c(37.388845, 11.595353)","1","All Rights Reserved","NA"
0,49656560572,"100954775@N03","30a0b50ea3",65535,66,"Blue Nile, Tissisat, Ethiopia",NA,NA,NA,2020-03-13 21:07:36,2020-03-13 21:13:05,2020-02-15 09:05:04,0,0,172,1,0,16,0,"",327472,NA,NA,NA,NA,"https://live.staticflickr.com/65535/49656560572_30a0b50ea3_s.jpg",75,75,"https://live.staticflickr.com/65535/49656560572_30a0b50ea3_t.jpg",75,100,"https://live.staticflickr.com/65535/49656560572_30a0b50ea3_m.jpg",180,240,"https://live.staticflickr.com/65535/49656560572_30a0b50ea3_q.jpg",150,150,"https://live.staticflickr.com/65535/49656560572_30a0b50ea3.jpg",375,500,"https://live.staticflickr.com/65535/49656560572_30a0b50ea3_n.jpg",240,320,"https://live.staticflickr.com/65535/49656560572_30a0b50ea3_z.jpg",480,640,"https://live.staticflickr.com/65535/49656560572_30a0b50ea3_c.jpg",600,800,"https://live.staticflickr.com/65535/49656560572_30a0b50ea3_b.jpg",768,1024,"https://live.staticflickr.com/65535/49656560572_14829acfff_o.jpg",2304,3072,37.580462,11.490065,"c(37.580462, 11.490065)","1","All Rights Reserved","NA"
0,49656560637,"100954775@N03","a4fe1fa380",65535,66,"Blue Nile, Tissisat, Ethiopia",NA,NA,NA,2020-03-13 21:07:36,2020-03-13 21:13:02,2020-02-15 09:04:52,0,0,142,1,0,16,0,"",327472,NA,NA,NA,NA,"https://live.staticflickr.com/65535/49656560637_a4fe1fa380_s.jpg",75,75,"https://live.staticflickr.com/65535/49656560637_a4fe1fa380_t.jpg",75,100,"https://live.staticflickr.com/65535/49656560637_a4fe1fa380_m.jpg",180,240,"https://live.staticflickr.com/65535/49656560637_a4fe1fa380_q.jpg",150,150,"https://live.staticflickr.com/65535/49656560637_a4fe1fa380.jpg",375,500,"https://live.staticflickr.com/65535/49656560637_a4fe1fa380_n.jpg",240,320,"https://live.staticflickr.com/65535/49656560637_a4fe1fa380_z.jpg",480,640,"https://live.staticflickr.com/65535/49656560637_a4fe1fa380_c.jpg",600,800,"https://live.staticflickr.com/65535/49656560637_a4fe1fa380_b.jpg",768,1024,"https://live.staticflickr.com/65535/49656560637_587a15a273_o.jpg",2304,3072,37.580462,11.490065,"c(37.580462, 11.490065)","1","All Rights Reserved","NA"
0,49654378748,"100954775@N03","40fa1520e9",65535,66,"Animal market, Bahir Dar, Ethiopia",NA,NA,NA,2020-03-13 13:27:07,2020-03-13 13:32:45,2020-02-15 09:42:06,0,0,172,0,0,16,0,"",342884,NA,NA,NA,NA,"https://live.staticflickr.com/65535/49654378748_40fa1520e9_s.jpg",75,75,"https://live.staticflickr.com/65535/49654378748_40fa1520e9_t.jpg",75,100,"https://live.staticflickr.com/65535/49654378748_40fa1520e9_m.jpg",180,240,"https://live.staticflickr.com/65535/49654378748_40fa1520e9_q.jpg",150,150,"https://live.staticflickr.com/65535/49654378748_40fa1520e9.jpg",375,500,"https://live.staticflickr.com/65535/49654378748_40fa1520e9_n.jpg",240,320,"https://live.staticflickr.com/65535/49654378748_40fa1520e9_z.jpg",480,640,"https://live.staticflickr.com/65535/49654378748_40fa1520e9_c.jpg",600,800,"https://live.staticflickr.com/65535/49654378748_40fa1520e9_b.jpg",768,1024,"https://live.staticflickr.com/65535/49654378748_b0e52e79b5_o.jpg",2976,3968,37.385991,11.565156,"c(37.385991, 11.565156)","1","All Rights Reserved","NA"
0,49612532748,"100954775@N03","b18574d482",65535,66,"Reinsee by the Blue Nile Falls, Tissisat, Ethiopia",NA,NA,NA,2020-03-03 11:01:46,2020-07-14 03:00:51,2020-02-15 09:40:55,0,0,167,5,0,16,0,"",327472,NA,NA,NA,NA,"https://live.staticflickr.com/65535/49612532748_b18574d482_s.jpg",75,75,"https://live.staticflickr.com/65535/49612532748_b18574d482_t.jpg",75,100,"https://live.staticflickr.com/65535/49612532748_b18574d482_m.jpg",180,240,"https://live.staticflickr.com/65535/49612532748_b18574d482_q.jpg",150,150,"https://live.staticflickr.com/65535/49612532748_b18574d482.jpg",375,500,"https://live.staticflickr.com/65535/49612532748_b18574d482_n.jpg",240,320,"https://live.staticflickr.com/65535/49612532748_b18574d482_z.jpg",480,640,"https://live.staticflickr.com/65535/49612532748_b18574d482_c.jpg",600,800,"https://live.staticflickr.com/65535/49612532748_b18574d482_b.jpg",768,1024,"https://live.staticflickr.com/65535/49612532748_abab6519be_o.jpg",2304,3072,37.587897,11.490918,"c(37.587897, 11.490918)","1","All Rights Reserved","NA"
0,49655742088,"100954775@N03","9eab3ec8a1",65535,66,"Blue Nile Falls, Tissisat, Ethiopia",NA,NA,NA,2020-03-13 21:07:40,2020-03-13 21:12:28,2020-02-15 09:45:55,0,0,160,0,0,16,0,"",327472,NA,NA,NA,NA,"https://live.staticflickr.com/65535/49655742088_9eab3ec8a1_s.jpg",75,75,"https://live.staticflickr.com/65535/49655742088_9eab3ec8a1_t.jpg",75,100,"https://live.staticflickr.com/65535/49655742088_9eab3ec8a1_m.jpg",180,240,"https://live.staticflickr.com/65535/49655742088_9eab3ec8a1_q.jpg",150,150,"https://live.staticflickr.com/65535/49655742088_9eab3ec8a1.jpg",375,500,"https://live.staticflickr.com/65535/49655742088_9eab3ec8a1_n.jpg",240,320,"https://live.staticflickr.com/65535/49655742088_9eab3ec8a1_z.jpg",480,640,"https://live.staticflickr.com/65535/49655742088_9eab3ec8a1_c.jpg",600,800,"https://live.staticflickr.com/65535/49655742088_9eab3ec8a1_b.jpg",768,1024,"https://live.staticflickr.com/65535/49655742088_5d2dfdfbc8_o.jpg",2304,3072,37.587543,11.491127,"c(37.587543, 11.491127)","1","All Rights Reserved","NA"
0,49656560007,"100954775@N03","ca594ca110",65535,66,"Tukul, Tissisat, Ethiopia",NA,NA,NA,2020-03-13 21:07:36,2020-03-13 21:13:35,2020-02-15 09:51:27,0,0,151,0,0,16,0,"",327472,NA,NA,NA,NA,"https://live.staticflickr.com/65535/49656560007_ca594ca110_s.jpg",75,75,"https://live.staticflickr.com/65535/49656560007_ca594ca110_t.jpg",75,100,"https://live.staticflickr.com/65535/49656560007_ca594ca110_m.jpg",180,240,"https://live.staticflickr.com/65535/49656560007_ca594ca110_q.jpg",150,150,"https://live.staticflickr.com/65535/49656560007_ca594ca110.jpg",375,500,"https://live.staticflickr.com/65535/49656560007_ca594ca110_n.jpg",240,320,"https://live.staticflickr.com/65535/49656560007_ca594ca110_z.jpg",480,640,"https://live.staticflickr.com/65535/49656560007_ca594ca110_c.jpg",600,800,"https://live.staticflickr.com/65535/49656560007_ca594ca110_b.jpg",768,1024,"https://live.staticflickr.com/65535/49656560007_7a3464743d_o.jpg",2304,3072,37.585698,11.492031,"c(37.585698, 11.492031)","1","All Rights Reserved","NA"
