"license","id","owner","secret","server","farm","title","ispublic","isfriend","isfamily","dateupload","lastupdate","datetaken","datetakengranularity","datetakenunknown","count_views","count_faves","count_comments","accuracy","context","place_id","woeid","geo_is_public","geo_is_contact","geo_is_friend","geo_is_family","url_sq","height_sq","width_sq","url_t","height_t","width_t","url_s","height_s","width_s","url_q","height_q","width_q","url_m","height_m","width_m","url_n","height_n","width_n","url_z","height_z","width_z","url_c","height_c","width_c","url_l","height_l","width_l","url_o","height_o","width_o","longitude","latitude","geometry","within","license_name","license_url"
0,39471051410,"35419517@N04","9da43dd950",888,1,"_DSC3732. Bibelhistorie på veggene i Azwa Mariam.",NA,NA,NA,2018-04-06 19:06:22,2018-12-20 15:17:27,2018-01-29 09:45:53,0,0,256,0,0,15,0,"xuR79C5QUbhRRhLm",1320989,NA,NA,NA,NA,"https://live.staticflickr.com/888/39471051410_9da43dd950_s.jpg",75,75,"https://live.staticflickr.com/888/39471051410_9da43dd950_t.jpg",100,67,"https://live.staticflickr.com/888/39471051410_9da43dd950_m.jpg",240,160,"https://live.staticflickr.com/888/39471051410_9da43dd950_q.jpg",150,150,"https://live.staticflickr.com/888/39471051410_9da43dd950.jpg",500,333,"https://live.staticflickr.com/888/39471051410_9da43dd950_n.jpg",320,213,"https://live.staticflickr.com/888/39471051410_9da43dd950_z.jpg",640,427,"https://live.staticflickr.com/888/39471051410_9da43dd950_c.jpg",800,533,"https://live.staticflickr.com/888/39471051410_9da43dd950_b.jpg",1024,683,"https://live.staticflickr.com/888/39471051410_1e2f3eefb6_o.jpg",6000,4000,37.352335,11.689759,"c(37.352335, 11.689759)","1","All Rights Reserved","NA"
0,25992981037,"35419517@N04","5a6c6b2840",818,1,"_DSC3828. Både to og firbente skulle krysse nilen.",NA,NA,NA,2018-03-17 20:28:44,2018-12-18 20:38:49,2018-01-29 15:49:24,0,0,388,1,0,16,0,"dJHCm1BQUbscvkX8",1312874,NA,NA,NA,NA,"https://live.staticflickr.com/818/25992981037_5a6c6b2840_s.jpg",75,75,"https://live.staticflickr.com/818/25992981037_5a6c6b2840_t.jpg",57,100,"https://live.staticflickr.com/818/25992981037_5a6c6b2840_m.jpg",136,240,"https://live.staticflickr.com/818/25992981037_5a6c6b2840_q.jpg",150,150,"https://live.staticflickr.com/818/25992981037_5a6c6b2840.jpg",284,500,"https://live.staticflickr.com/818/25992981037_5a6c6b2840_n.jpg",182,320,"https://live.staticflickr.com/818/25992981037_5a6c6b2840_z.jpg",364,640,"https://live.staticflickr.com/818/25992981037_5a6c6b2840_c.jpg",455,800,"https://live.staticflickr.com/818/25992981037_5a6c6b2840_b.jpg",582,1024,"https://live.staticflickr.com/818/25992981037_0b1e2404d5_o.jpg",3410,6000,37.579979,11.489766,"c(37.579979, 11.489766)","1","All Rights Reserved","NA"
0,39055386000,"35419517@N04","a7b2699da1",789,1,"_DSC3820. Vi skal krysse den blå Nilen.",NA,NA,NA,2018-03-17 20:28:43,2019-02-03 09:58:55,2018-01-29 15:46:21,0,0,388,2,0,16,0,"dJHCm1BQUbscvkX8",1312874,NA,NA,NA,NA,"https://live.staticflickr.com/789/39055386000_a7b2699da1_s.jpg",75,75,"https://live.staticflickr.com/789/39055386000_a7b2699da1_t.jpg",44,100,"https://live.staticflickr.com/789/39055386000_a7b2699da1_m.jpg",106,240,"https://live.staticflickr.com/789/39055386000_a7b2699da1_q.jpg",150,150,"https://live.staticflickr.com/789/39055386000_a7b2699da1.jpg",220,500,"https://live.staticflickr.com/789/39055386000_a7b2699da1_n.jpg",141,320,"https://live.staticflickr.com/789/39055386000_a7b2699da1_z.jpg",281,640,"https://live.staticflickr.com/789/39055386000_a7b2699da1_c.jpg",352,800,"https://live.staticflickr.com/789/39055386000_a7b2699da1_b.jpg",450,1024,"https://live.staticflickr.com/789/39055386000_de3908644a_o.jpg",2639,6000,37.579979,11.489766,"c(37.579979, 11.489766)","1","All Rights Reserved","NA"
0,26994848628,"35419517@N04","fc3e50e661",785,1,"_DSC3837.Båttransport over den blå nilen.",NA,NA,NA,2018-03-17 20:28:43,2018-12-31 15:02:37,2018-01-29 15:51:20,0,0,532,5,0,16,0,"dJHCm1BQUbscvkX8",1312874,NA,NA,NA,NA,"https://live.staticflickr.com/785/26994848628_fc3e50e661_s.jpg",75,75,"https://live.staticflickr.com/785/26994848628_fc3e50e661_t.jpg",50,100,"https://live.staticflickr.com/785/26994848628_fc3e50e661_m.jpg",120,240,"https://live.staticflickr.com/785/26994848628_fc3e50e661_q.jpg",150,150,"https://live.staticflickr.com/785/26994848628_fc3e50e661.jpg",250,500,"https://live.staticflickr.com/785/26994848628_fc3e50e661_n.jpg",160,320,"https://live.staticflickr.com/785/26994848628_fc3e50e661_z.jpg",320,640,"https://live.staticflickr.com/785/26994848628_fc3e50e661_c.jpg",400,800,"https://live.staticflickr.com/785/26994848628_fc3e50e661_b.jpg",512,1024,"https://live.staticflickr.com/785/26994848628_b4882473dd_o.jpg",3000,6000,37.579979,11.489766,"c(37.579979, 11.489766)","1","All Rights Reserved","NA"
0,26692831157,"92919639@N03","d4aef5c842",889,1,"Ethiopia 2018",NA,NA,NA,2018-04-19 15:17:20,2018-04-19 15:21:43,2018-04-16 17:01:34,0,0,78,0,0,16,0,"A_2gf0lYUrKVs5Xb7g",90874444,NA,NA,NA,NA,"https://live.staticflickr.com/889/26692831157_d4aef5c842_s.jpg",75,75,"https://live.staticflickr.com/889/26692831157_d4aef5c842_t.jpg",75,100,"https://live.staticflickr.com/889/26692831157_d4aef5c842_m.jpg",180,240,"https://live.staticflickr.com/889/26692831157_d4aef5c842_q.jpg",150,150,"https://live.staticflickr.com/889/26692831157_d4aef5c842.jpg",375,500,"https://live.staticflickr.com/889/26692831157_d4aef5c842_n.jpg",240,320,"https://live.staticflickr.com/889/26692831157_d4aef5c842_z.jpg",480,640,"https://live.staticflickr.com/889/26692831157_d4aef5c842_c.jpg",600,800,"https://live.staticflickr.com/889/26692831157_d4aef5c842_b.jpg",768,1024,"https://live.staticflickr.com/889/26692831157_1bcab35138_o.jpg",3024,4032,37.386947,11.596736,"c(37.386947, 11.596736)","1","All Rights Reserved","NA"
0,27691928798,"92919639@N03","174cd7d441",810,1,"Ethiopia 2018",NA,NA,NA,2018-04-19 15:18:06,2018-04-19 15:21:43,2018-04-16 17:34:08,0,0,121,0,0,16,0,"A_2gf0lYUrKVs5Xb7g",90874444,NA,NA,NA,NA,"https://live.staticflickr.com/810/27691928798_174cd7d441_s.jpg",75,75,"https://live.staticflickr.com/810/27691928798_174cd7d441_t.jpg",75,100,"https://live.staticflickr.com/810/27691928798_174cd7d441_m.jpg",180,240,"https://live.staticflickr.com/810/27691928798_174cd7d441_q.jpg",150,150,"https://live.staticflickr.com/810/27691928798_174cd7d441.jpg",375,500,"https://live.staticflickr.com/810/27691928798_174cd7d441_n.jpg",240,320,"https://live.staticflickr.com/810/27691928798_174cd7d441_z.jpg",480,640,"https://live.staticflickr.com/810/27691928798_174cd7d441_c.jpg",600,800,"https://live.staticflickr.com/810/27691928798_174cd7d441_b.jpg",768,1024,"https://live.staticflickr.com/810/27691928798_379aca5601_o.jpg",3024,4032,37.390888,11.595141,"c(37.390888, 11.595141)","1","All Rights Reserved","NA"
0,40668624795,"92919639@N03","d733898d8c",916,1,"Ethiopia 2018",NA,NA,NA,2018-04-19 15:18:55,2018-07-14 07:32:35,2018-04-17 09:21:57,0,0,131,1,0,16,0,"A_2gf0lYUrKVs5Xb7g",90874444,NA,NA,NA,NA,"https://live.staticflickr.com/916/40668624795_d733898d8c_s.jpg",75,75,"https://live.staticflickr.com/916/40668624795_d733898d8c_t.jpg",62,100,"https://live.staticflickr.com/916/40668624795_d733898d8c_m.jpg",148,240,"https://live.staticflickr.com/916/40668624795_d733898d8c_q.jpg",150,150,"https://live.staticflickr.com/916/40668624795_d733898d8c.jpg",308,500,"https://live.staticflickr.com/916/40668624795_d733898d8c_n.jpg",197,320,"https://live.staticflickr.com/916/40668624795_d733898d8c_z.jpg",394,640,"https://live.staticflickr.com/916/40668624795_d733898d8c_c.jpg",493,800,"https://live.staticflickr.com/916/40668624795_d733898d8c_b.jpg",631,1024,"https://live.staticflickr.com/916/40668624795_808cf694e1_o.jpg",2605,4227,37.39255,11.613911,"c(37.39255, 11.613911)","1","All Rights Reserved","NA"
0,26692861827,"92919639@N03","943c4029ef",837,1,"Ethiopia 2018",NA,NA,NA,2018-04-19 15:18:50,2018-04-19 15:21:43,2018-04-17 09:21:41,0,0,122,0,0,16,0,"A_2gf0lYUrKVs5Xb7g",90874444,NA,NA,NA,NA,"https://live.staticflickr.com/837/26692861827_943c4029ef_s.jpg",75,75,"https://live.staticflickr.com/837/26692861827_943c4029ef_t.jpg",62,100,"https://live.staticflickr.com/837/26692861827_943c4029ef_m.jpg",148,240,"https://live.staticflickr.com/837/26692861827_943c4029ef_q.jpg",150,150,"https://live.staticflickr.com/837/26692861827_943c4029ef.jpg",308,500,"https://live.staticflickr.com/837/26692861827_943c4029ef_n.jpg",197,320,"https://live.staticflickr.com/837/26692861827_943c4029ef_z.jpg",394,640,"https://live.staticflickr.com/837/26692861827_943c4029ef_c.jpg",493,800,"https://live.staticflickr.com/837/26692861827_943c4029ef_b.jpg",631,1024,"https://live.staticflickr.com/837/26692861827_66278647b3_o.jpg",3468,5630,37.392288,11.61285,"c(37.392288, 11.61285)","1","All Rights Reserved","NA"
0,40668631735,"92919639@N03","7729bcda4c",792,1,"Ethiopia 2018",NA,NA,NA,2018-04-19 15:19:14,2018-04-19 15:21:43,2018-04-17 10:33:33,0,0,84,0,0,16,0,"xuR79C5QUbhRRhLm",1320989,NA,NA,NA,NA,"https://live.staticflickr.com/792/40668631735_7729bcda4c_s.jpg",75,75,"https://live.staticflickr.com/792/40668631735_7729bcda4c_t.jpg",100,67,"https://live.staticflickr.com/792/40668631735_7729bcda4c_m.jpg",240,160,"https://live.staticflickr.com/792/40668631735_7729bcda4c_q.jpg",150,150,"https://live.staticflickr.com/792/40668631735_7729bcda4c.jpg",500,333,"https://live.staticflickr.com/792/40668631735_7729bcda4c_n.jpg",320,213,"https://live.staticflickr.com/792/40668631735_7729bcda4c_z.jpg",640,427,"https://live.staticflickr.com/792/40668631735_7729bcda4c_c.jpg",800,533,"https://live.staticflickr.com/792/40668631735_7729bcda4c_b.jpg",1024,683,"https://live.staticflickr.com/792/40668631735_88de1483aa_o.jpg",6000,4000,37.342041,11.694811,"c(37.342041, 11.694811)","1","All Rights Reserved","NA"
0,39753034370,"92919639@N03","bbde4f209d",785,1,"Ethiopia 2018",NA,NA,NA,2018-04-19 15:20:01,2018-07-14 07:32:31,2018-04-17 11:35:37,0,0,107,1,0,16,0,"xuR79C5QUbhRRhLm",1320989,NA,NA,NA,NA,"https://live.staticflickr.com/785/39753034370_bbde4f209d_s.jpg",75,75,"https://live.staticflickr.com/785/39753034370_bbde4f209d_t.jpg",75,100,"https://live.staticflickr.com/785/39753034370_bbde4f209d_m.jpg",180,240,"https://live.staticflickr.com/785/39753034370_bbde4f209d_q.jpg",150,150,"https://live.staticflickr.com/785/39753034370_bbde4f209d.jpg",375,500,"https://live.staticflickr.com/785/39753034370_bbde4f209d_n.jpg",240,320,"https://live.staticflickr.com/785/39753034370_bbde4f209d_z.jpg",480,640,"https://live.staticflickr.com/785/39753034370_bbde4f209d_c.jpg",600,800,"https://live.staticflickr.com/785/39753034370_bbde4f209d_b.jpg",768,1024,"https://live.staticflickr.com/785/39753034370_a64428e3c3_o.jpg",2948,3931,37.352325,11.689872,"c(37.352325, 11.689872)","1","All Rights Reserved","NA"
0,40668652975,"92919639@N03","388204acd3",815,1,"Ethiopia 2018",NA,NA,NA,2018-04-19 15:20:32,2018-07-14 07:32:33,2018-04-17 13:45:04,0,0,99,1,0,16,0,"A_2gf0lYUrKVs5Xb7g",90874444,NA,NA,NA,NA,"https://live.staticflickr.com/815/40668652975_388204acd3_s.jpg",75,75,"https://live.staticflickr.com/815/40668652975_388204acd3_t.jpg",69,100,"https://live.staticflickr.com/815/40668652975_388204acd3_m.jpg",165,240,"https://live.staticflickr.com/815/40668652975_388204acd3_q.jpg",150,150,"https://live.staticflickr.com/815/40668652975_388204acd3.jpg",344,500,"https://live.staticflickr.com/815/40668652975_388204acd3_n.jpg",220,320,"https://live.staticflickr.com/815/40668652975_388204acd3_z.jpg",440,640,"https://live.staticflickr.com/815/40668652975_388204acd3_c.jpg",550,800,"https://live.staticflickr.com/815/40668652975_388204acd3_b.jpg",704,1024,"https://live.staticflickr.com/815/40668652975_b9bc531423_o.jpg",3576,5199,37.408286,11.6203,"c(37.408286, 11.6203)","1","All Rights Reserved","NA"
0,27148372417,"145731106@N08","95eac1512f",947,1,"L1009183",NA,NA,NA,2018-05-10 14:37:45,2020-10-04 19:57:49,2018-04-18 14:33:05,0,0,224,1,0,16,0,"xuR79C5QUbhRRhLm",1320989,NA,NA,NA,NA,"https://live.staticflickr.com/947/27148372417_95eac1512f_s.jpg",75,75,"https://live.staticflickr.com/947/27148372417_95eac1512f_t.jpg",67,100,"https://live.staticflickr.com/947/27148372417_95eac1512f_m.jpg",160,240,"https://live.staticflickr.com/947/27148372417_95eac1512f_q.jpg",150,150,"https://live.staticflickr.com/947/27148372417_95eac1512f.jpg",333,500,"https://live.staticflickr.com/947/27148372417_95eac1512f_n.jpg",213,320,"https://live.staticflickr.com/947/27148372417_95eac1512f_z.jpg",427,640,"https://live.staticflickr.com/947/27148372417_95eac1512f_c.jpg",533,800,"https://live.staticflickr.com/947/27148372417_95eac1512f_b.jpg",683,1024,"https://live.staticflickr.com/947/27148372417_e6060fd697_o.jpg",3719,5579,37.341277,11.695066,"c(37.341277, 11.695066)","1","All Rights Reserved","NA"
0,27148379947,"145731106@N08","dfe859be34",912,1,"L1009206",NA,NA,NA,2018-05-10 14:37:47,2020-10-04 19:57:49,2018-04-18 14:50:00,0,0,238,1,0,16,0,"xuR79C5QUbhRRhLm",1320989,NA,NA,NA,NA,"https://live.staticflickr.com/912/27148379947_dfe859be34_s.jpg",75,75,"https://live.staticflickr.com/912/27148379947_dfe859be34_t.jpg",67,100,"https://live.staticflickr.com/912/27148379947_dfe859be34_m.jpg",160,240,"https://live.staticflickr.com/912/27148379947_dfe859be34_q.jpg",150,150,"https://live.staticflickr.com/912/27148379947_dfe859be34.jpg",333,500,"https://live.staticflickr.com/912/27148379947_dfe859be34_n.jpg",213,320,"https://live.staticflickr.com/912/27148379947_dfe859be34_z.jpg",427,640,"https://live.staticflickr.com/912/27148379947_dfe859be34_c.jpg",533,800,"https://live.staticflickr.com/912/27148379947_dfe859be34_b.jpg",683,1024,"https://live.staticflickr.com/912/27148379947_7bb66324af_o.jpg",3968,5952,37.341277,11.695066,"c(37.341277, 11.695066)","1","All Rights Reserved","NA"
0,27148370307,"145731106@N08","be7d544467",981,1,"L1009214",NA,NA,NA,2018-05-10 14:37:49,2020-10-04 19:57:49,2018-04-18 14:56:29,0,0,237,1,0,16,0,"xuR79C5QUbhRRhLm",1320989,NA,NA,NA,NA,"https://live.staticflickr.com/981/27148370307_be7d544467_s.jpg",75,75,"https://live.staticflickr.com/981/27148370307_be7d544467_t.jpg",67,100,"https://live.staticflickr.com/981/27148370307_be7d544467_m.jpg",160,240,"https://live.staticflickr.com/981/27148370307_be7d544467_q.jpg",150,150,"https://live.staticflickr.com/981/27148370307_be7d544467.jpg",333,500,"https://live.staticflickr.com/981/27148370307_be7d544467_n.jpg",213,320,"https://live.staticflickr.com/981/27148370307_be7d544467_z.jpg",427,640,"https://live.staticflickr.com/981/27148370307_be7d544467_c.jpg",533,800,"https://live.staticflickr.com/981/27148370307_be7d544467_b.jpg",683,1024,"https://live.staticflickr.com/981/27148370307_f5a7f5f5eb_o.jpg",3545,5318,37.341277,11.695066,"c(37.341277, 11.695066)","1","All Rights Reserved","NA"
